,stn,module,sum,lat,lon
284,GP17-OCE_3_18,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",3.4022538332289926e-05,-56.1052,-145.3377
285,GP17-OCE_3_20,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",3.870886097616702e-05,-57.6014,-144.8581
286,GP17-OCE_3_22,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",4.322839902215765e-05,-59.9971,-143.9992
287,GP17-OCE_3_25,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",4.091504275046156e-05,-66.9998,-134.9994
288,GP17-OCE_3_27,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",5.333329986032336e-05,-67.0003,-115.0079
289,GP17-OCE_3_32,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",5.203453309233744e-05,-59.9984,-82.4956
290,GP17-OCE_3_33,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",5.054346032294292e-05,-57.0001,-78.9996
291,GP17-OCE_3_35,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",6.76350093810853e-05,-54.3512,-76.5493
292,GP17-OCE_3_37,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",2.891846273337594e-05,-53.4991,-75.751
293,GP17-OCE_3_38,"M00001,M00002,M00003,M00143,M00165,M00166,M00308,M00552",1.3469689826332996e-05,-52.7019,-75.0972
294,GP15_3_3,"M00001,M00002,M00003,M00165,M00166",0.0006145865880191199,55.08013,-155.72003
295,GP15_3_4,"M00001,M00002,M00003,M00165,M00166",0.00039056787529765654,55.07994,-155.72033
296,GP15_3_5,"M00001,M00002,M00003,M00165,M00166",0.00019910325021562291,53.68004,-153.79988
297,GP15_3_6,"M00001,M00002,M00003,M00165,M00166",0.00019671556728344835,52.00014,-151.99978
298,GP15_3_8,"M00001,M00002,M00003,M00165,M00166",0.0,47.00009,-151.99986
299,GP15_3_9,"M00001,M00002,M00003,M00165,M00166",8.410122777278291e-05,44.50019,-151.99984
300,GP15_3_10,"M00001,M00002,M00003,M00165,M00166",0.00042013325917665794,41.99998,-151.99985
301,GP15_3_12,"M00001,M00002,M00003,M00165,M00166",0.0019899053236696737,37.00007,-152.00017
302,GP15_3_14,"M00001,M00002,M00003,M00165,M00166",0.0014954567486647715,32.00006,-151.99991
303,GP15_3_15,"M00001,M00002,M00003,M00165,M00166",0.0016029475023428166,29.5003,-152.0005
304,GP15_3_16,"M00001,M00002,M00003,M00165,M00166",0.002113011142637018,26.99984,-152.00004
305,GP15_3_18,"M00001,M00002,M00003,M00165,M00166",0.0013979249811478626,22.00015,-152.00005
306,GP15_3_18-3,"M00001,M00002,M00003,M00165,M00166",0.0014343610419442533,19.68113,-154.51301
307,GP15_3_19,"M00001,M00002,M00003,M00165,M00166",0.0009461731352289756,17.49998,-152.00007
308,GP15_3_21,"M00001,M00002,M00003,M00165,M00166",0.001066389884610508,11.00013,-152.00001
309,GP15_3_23,"M00001,M00002,M00003,M00165,M00166",0.0010447815710319156,7.52686,-152.01638
310,GP15_3_25,"M00001,M00002,M00003,M00165,M00166",0.001529872873745903,5.01547,-152.333
311,GP15_3_27,"M00001,M00002,M00003,M00165,M00166",0.0006800908948068767,2.49982,-152.01363
312,GP15_3_29,"M00001,M00002,M00003,M00165,M00166",0.0005747245252179815,0.032,-152.01378
313,GP15_3_31,"M00001,M00002,M00003,M00165,M00166",0.0006806478370653398,-2.50475,-152.00003
314,GP15_3_33,"M00001,M00002,M00003,M00165,M00166",0.00045073796073055494,-4.99972,-152.0347
315,GP15_3_35,"M00001,M00002,M00003,M00165,M00166",0.00043070577609426663,-10.49975,-151.99948
316,GP15_3_37,"M00001,M00002,M00003,M00165,M00166",0.0012417565764418095,-14.9986,-151.99808
317,GP15_3_39,"M00001,M00002,M00003,M00165,M00166",0.0012310607815190075,-19.99443,-152.09907
318,GP17-OCE_3_1,"M00001,M00002,M00003,M00165,M00166",0.0011847536255831471,-19.9999,-152.0003
319,GP17-OCE_3_3,"M00001,M00002,M00003,M00165,M00166",0.0010246870123629512,-24.9996,-151.25
320,GP17-OCE_3_6,"M00001,M00002,M00003,M00165,M00166",0.00025902522654929605,-32.5,-150.0012
321,GP17-OCE_3_8,"M00001,M00002,M00003,M00165,M00166",0.000258370813824381,-37.5001,-149.2803
322,GP17-OCE_3_10,"M00001,M00002,M00003,M00165,M00166",0.00013960989308556564,-42.5003,-148.4706
323,GP17-OCE_3_12,"M00001,M00002,M00003,M00165,M00166",5.448753884046499e-06,-47.5,-147.5199
324,GP17-OCE_3_14,"M00001,M00002,M00003,M00165,M00166",9.513659225424732e-05,-52.312,-146.4033
325,GP17-OCE_3_16,"M00001,M00002,M00003,M00165,M00166",0.0,-54.9995,-145.6559
326,GP17-OCE_3_18,"M00001,M00002,M00003,M00165,M00166",0.0,-56.1052,-145.3377
327,GP17-OCE_3_20,"M00001,M00002,M00003,M00165,M00166",0.0,-57.6014,-144.8581
328,GP17-OCE_3_22,"M00001,M00002,M00003,M00165,M00166",0.0,-59.9971,-143.9992
329,GP17-OCE_3_25,"M00001,M00002,M00003,M00165,M00166",0.0,-66.9998,-134.9994
330,GP17-OCE_3_27,"M00001,M00002,M00003,M00165,M00166",2.033643583459059e-05,-67.0003,-115.0079
331,GP17-OCE_3_32,"M00001,M00002,M00003,M00165,M00166",0.0,-59.9984,-82.4956
332,GP17-OCE_3_33,"M00001,M00002,M00003,M00165,M00166",0.0,-57.0001,-78.9996
333,GP17-OCE_3_35,"M00001,M00002,M00003,M00165,M00166",0.0,-54.3512,-76.5493
334,GP17-OCE_3_37,"M00001,M00002,M00003,M00165,M00166",0.0,-53.4991,-75.751
335,GP17-OCE_3_38,"M00001,M00002,M00003,M00165,M00166",0.0013204376746199715,-52.7019,-75.0972
336,GP15_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",2.5164766109692383e-05,55.08013,-155.72003
337,GP15_3_4,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",6.036566367511998e-05,55.07994,-155.72033
338,GP15_3_5,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.00013144620676517745,53.68004,-153.79988
339,GP15_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.00015037920637291143,52.00014,-151.99978
340,GP15_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",5.379619863462151e-05,47.00009,-151.99986
341,GP15_3_9,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",8.887438437627622e-06,44.50019,-151.99984
342,GP15_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",8.171166599401152e-05,41.99998,-151.99985
343,GP15_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,37.00007,-152.00017
344,GP15_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",2.2319557359358e-05,32.00006,-151.99991
345,GP15_3_15,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,29.5003,-152.0005
346,GP15_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",5.4486331489312826e-05,26.99984,-152.00004
347,GP15_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,22.00015,-152.00005
348,GP15_3_18-3,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,19.68113,-154.51301
349,GP15_3_19,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.1602415626952924e-05,17.49998,-152.00007
350,GP15_3_21,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,11.00013,-152.00001
351,GP15_3_23,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",5.947112990664011e-05,7.52686,-152.01638
352,GP15_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",7.771470628412684e-05,5.01547,-152.333
353,GP15_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,2.49982,-152.01363
354,GP15_3_29,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,0.032,-152.01378
355,GP15_3_31,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,-2.50475,-152.00003
356,GP15_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,-4.99972,-152.0347
357,GP15_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.00014251840294086306,-10.49975,-151.99948
358,GP15_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",4.177577294279152e-05,-14.9986,-151.99808
359,GP15_3_39,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.8123034737159417e-05,-19.99443,-152.09907
360,GP17-OCE_3_1,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.9557954821535354e-05,-19.9999,-152.0003
361,GP17-OCE_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",0.0,-24.9996,-151.25
362,GP17-OCE_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",3.0448930874417246e-05,-32.5,-150.0012
363,GP17-OCE_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",4.6300706340421313e-05,-37.5001,-149.2803
364,GP17-OCE_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",8.776467746985395e-05,-42.5003,-148.4706
365,GP17-OCE_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",2.609805030610182e-05,-47.5,-147.5199
366,GP17-OCE_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",5.1344121773904574e-05,-52.312,-146.4033
367,GP17-OCE_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",2.833813564163795e-05,-54.9995,-145.6559
368,GP17-OCE_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",4.3855371207914836e-05,-56.1052,-145.3377
369,GP17-OCE_3_20,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.0768944605743483e-05,-57.6014,-144.8581
370,GP17-OCE_3_22,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.2026296375685505e-05,-59.9971,-143.9992
371,GP17-OCE_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",3.526043770559316e-05,-66.9998,-134.9994
372,GP17-OCE_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",2.994062993193929e-05,-67.0003,-115.0079
373,GP17-OCE_3_32,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",4.122061618798023e-05,-59.9984,-82.4956
374,GP17-OCE_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",1.3673593130844462e-05,-57.0001,-78.9996
375,GP17-OCE_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",7.318957536890391e-06,-54.3512,-76.5493
376,GP17-OCE_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",4.1724545264259e-05,-53.4991,-75.751
377,GP17-OCE_3_38,"M00001,M00002,M00003,M00165,M00166,M00308,M00341,M00552",6.231306400489212e-05,-52.7019,-75.0972
378,GP15_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.362406614379285e-05,55.08013,-155.72003
379,GP15_3_4,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.0943189438306932e-05,55.07994,-155.72033
380,GP15_3_5,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",9.259239570560292e-06,53.68004,-153.79988
381,GP15_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,52.00014,-151.99978
382,GP15_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.164395163725297e-05,47.00009,-151.99986
383,GP15_3_9,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,44.50019,-151.99984
384,GP15_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,41.99998,-151.99985
385,GP15_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,37.00007,-152.00017
386,GP15_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,32.00006,-151.99991
387,GP15_3_15,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.940669181360717e-05,29.5003,-152.0005
388,GP15_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,26.99984,-152.00004
389,GP15_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,22.00015,-152.00005
390,GP15_3_18-3,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,19.68113,-154.51301
391,GP15_3_19,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,17.49998,-152.00007
392,GP15_3_21,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,11.00013,-152.00001
393,GP15_3_23,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,7.52686,-152.01638
394,GP15_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,5.01547,-152.333
395,GP15_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,2.49982,-152.01363
396,GP15_3_29,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,0.032,-152.01378
397,GP15_3_31,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",3.12264091184245e-05,-2.50475,-152.00003
398,GP15_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.86508184527324e-05,-4.99972,-152.0347
399,GP15_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-10.49975,-151.99948
400,GP15_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-14.9986,-151.99808
401,GP15_3_39,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-19.99443,-152.09907
402,GP17-OCE_3_1,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-19.9999,-152.0003
403,GP17-OCE_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-24.9996,-151.25
404,GP17-OCE_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",3.4645748596688095e-05,-32.5,-150.0012
405,GP17-OCE_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.1612549933355353e-05,-37.5001,-149.2803
406,GP17-OCE_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",8.988364720071377e-06,-42.5003,-148.4706
407,GP17-OCE_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-47.5,-147.5199
408,GP17-OCE_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.0,-52.312,-146.4033
409,GP17-OCE_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",1.754808486751928e-05,-54.9995,-145.6559
410,GP17-OCE_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",1.4080365955775544e-05,-56.1052,-145.3377
411,GP17-OCE_3_20,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",1.3429604828466107e-05,-57.6014,-144.8581
412,GP17-OCE_3_22,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.146285225254772e-05,-59.9971,-143.9992
413,GP17-OCE_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",1.4195014831792784e-05,-66.9998,-134.9994
414,GP17-OCE_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",1.48027117979673e-05,-67.0003,-115.0079
415,GP17-OCE_3_32,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",7.845178161351588e-05,-59.9984,-82.4956
416,GP17-OCE_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",3.605648124948795e-05,-57.0001,-78.9996
417,GP17-OCE_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",2.0612574287568853e-05,-54.3512,-76.5493
418,GP17-OCE_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",0.00011370863001340469,-53.4991,-75.751
419,GP17-OCE_3_38,"M00001,M00002,M00003,M00165,M00166,M00308,M00359,M00360,M00552",5.6261652339198605e-05,-52.7019,-75.0972
420,GP15_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.019194328761856536,55.08013,-155.72003
421,GP15_3_4,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.021081917552399264,55.07994,-155.72033
422,GP15_3_5,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.021587566263324455,53.68004,-153.79988
423,GP15_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.020723895746888533,52.00014,-151.99978
424,GP15_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.017954703127590857,47.00009,-151.99986
425,GP15_3_9,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01902452881882779,44.50019,-151.99984
426,GP15_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.012331327907866532,41.99998,-151.99985
427,GP15_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.012920046544097634,37.00007,-152.00017
428,GP15_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.011813479051540848,32.00006,-151.99991
429,GP15_3_15,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.010576442526911686,29.5003,-152.0005
430,GP15_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.00893887852874414,26.99984,-152.00004
431,GP15_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.00789716466876411,22.00015,-152.00005
432,GP15_3_18-3,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.007178815800515867,19.68113,-154.51301
433,GP15_3_19,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.009025375754820075,17.49998,-152.00007
434,GP15_3_21,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.006093300288390209,11.00013,-152.00001
435,GP15_3_23,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.006924605950429242,7.52686,-152.01638
436,GP15_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.008797236895847303,5.01547,-152.333
437,GP15_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.011574214825990359,2.49982,-152.01363
438,GP15_3_29,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.018842553959546295,0.032,-152.01378
439,GP15_3_31,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.014413216173655333,-2.50475,-152.00003
440,GP15_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.014870992557417414,-4.99972,-152.0347
441,GP15_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.015637282341478823,-10.49975,-151.99948
442,GP15_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.014130926776597306,-14.9986,-151.99808
443,GP15_3_39,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01047303230397224,-19.99443,-152.09907
444,GP17-OCE_3_1,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.010105603011921883,-19.9999,-152.0003
445,GP17-OCE_3_3,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01178364159854723,-24.9996,-151.25
446,GP17-OCE_3_6,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.012429246724063517,-32.5,-150.0012
447,GP17-OCE_3_8,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01959863911548007,-37.5001,-149.2803
448,GP17-OCE_3_10,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.0198180206487621,-42.5003,-148.4706
449,GP17-OCE_3_12,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.021376801274177903,-47.5,-147.5199
450,GP17-OCE_3_14,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01979526015491264,-52.312,-146.4033
451,GP17-OCE_3_16,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01318316885848035,-54.9995,-145.6559
452,GP17-OCE_3_18,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.01842296973006096,-56.1052,-145.3377
453,GP17-OCE_3_20,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.014262532941402587,-57.6014,-144.8581
454,GP17-OCE_3_22,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.015935436540692044,-59.9971,-143.9992
455,GP17-OCE_3_25,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.016358717821850825,-66.9998,-134.9994
456,GP17-OCE_3_27,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.014446867027265903,-67.0003,-115.0079
457,GP17-OCE_3_32,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.018984395632362254,-59.9984,-82.4956
458,GP17-OCE_3_33,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.017076233476136758,-57.0001,-78.9996
459,GP17-OCE_3_35,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.018179383687668756,-54.3512,-76.5493
460,GP17-OCE_3_37,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.0244229088047632,-53.4991,-75.751
461,GP17-OCE_3_38,"M00001,M00002,M00003,M00165,M00166,M00308,M00552",0.02049496670648955,-52.7019,-75.0972
462,GP15_3_3,"M00001,M00002,M00003,M00346,M00394",0.0013149223304659298,55.08013,-155.72003
463,GP15_3_4,"M00001,M00002,M00003,M00346,M00394",0.0012753901227509582,55.07994,-155.72033
464,GP15_3_5,"M00001,M00002,M00003,M00346,M00394",0.0013974376839710986,53.68004,-153.79988
465,GP15_3_6,"M00001,M00002,M00003,M00346,M00394",0.001636594633114558,52.00014,-151.99978
466,GP15_3_8,"M00001,M00002,M00003,M00346,M00394",0.001212299310448893,47.00009,-151.99986
467,GP15_3_9,"M00001,M00002,M00003,M00346,M00394",0.0012792073156361475,44.50019,-151.99984
468,GP15_3_10,"M00001,M00002,M00003,M00346,M00394",0.0014560454807061706,41.99998,-151.99985
469,GP15_3_12,"M00001,M00002,M00003,M00346,M00394",0.0024436245844183715,37.00007,-152.00017
470,GP15_3_14,"M00001,M00002,M00003,M00346,M00394",0.0020320448076569138,32.00006,-151.99991
471,GP15_3_15,"M00001,M00002,M00003,M00346,M00394",0.002191561091898345,29.5003,-152.0005
472,GP15_3_16,"M00001,M00002,M00003,M00346,M00394",0.0026645001897421987,26.99984,-152.00004
473,GP15_3_18,"M00001,M00002,M00003,M00346,M00394",0.0014391335623176746,22.00015,-152.00005
474,GP15_3_18-3,"M00001,M00002,M00003,M00346,M00394",0.0012094487183958963,19.68113,-154.51301
475,GP15_3_19,"M00001,M00002,M00003,M00346,M00394",0.0013454074145201982,17.49998,-152.00007
476,GP15_3_21,"M00001,M00002,M00003,M00346,M00394",0.000638679641255339,11.00013,-152.00001
477,GP15_3_23,"M00001,M00002,M00003,M00346,M00394",0.002347910796494353,7.52686,-152.01638
478,GP15_3_25,"M00001,M00002,M00003,M00346,M00394",0.0019317555885923878,5.01547,-152.333
479,GP15_3_27,"M00001,M00002,M00003,M00346,M00394",0.0005009506092079968,2.49982,-152.01363
480,GP15_3_29,"M00001,M00002,M00003,M00346,M00394",0.0007155556662364431,0.032,-152.01378
481,GP15_3_31,"M00001,M00002,M00003,M00346,M00394",0.0009259954181041448,-2.50475,-152.00003
482,GP15_3_33,"M00001,M00002,M00003,M00346,M00394",0.0014302944446994413,-4.99972,-152.0347
483,GP15_3_35,"M00001,M00002,M00003,M00346,M00394",0.0014057250737004555,-10.49975,-151.99948
484,GP15_3_37,"M00001,M00002,M00003,M00346,M00394",0.0016014886550846446,-14.9986,-151.99808
485,GP15_3_39,"M00001,M00002,M00003,M00346,M00394",0.0013352307921360247,-19.99443,-152.09907
486,GP17-OCE_3_1,"M00001,M00002,M00003,M00346,M00394",0.0021682430806072754,-19.9999,-152.0003
487,GP17-OCE_3_3,"M00001,M00002,M00003,M00346,M00394",0.002382337206698709,-24.9996,-151.25
488,GP17-OCE_3_6,"M00001,M00002,M00003,M00346,M00394",0.001973627976809451,-32.5,-150.0012
489,GP17-OCE_3_8,"M00001,M00002,M00003,M00346,M00394",0.002020894529385013,-37.5001,-149.2803
490,GP17-OCE_3_10,"M00001,M00002,M00003,M00346,M00394",0.0019009414451411737,-42.5003,-148.4706
491,GP17-OCE_3_12,"M00001,M00002,M00003,M00346,M00394",0.0019505179038855822,-47.5,-147.5199
492,GP17-OCE_3_14,"M00001,M00002,M00003,M00346,M00394",0.0023201878610678755,-52.312,-146.4033
493,GP17-OCE_3_16,"M00001,M00002,M00003,M00346,M00394",0.0020231397289203023,-54.9995,-145.6559
494,GP17-OCE_3_18,"M00001,M00002,M00003,M00346,M00394",0.002512474563001869,-56.1052,-145.3377
495,GP17-OCE_3_20,"M00001,M00002,M00003,M00346,M00394",0.0017549732029398437,-57.6014,-144.8581
496,GP17-OCE_3_22,"M00001,M00002,M00003,M00346,M00394",0.002281739433975598,-59.9971,-143.9992
497,GP17-OCE_3_25,"M00001,M00002,M00003,M00346,M00394",0.0028888687322113386,-66.9998,-134.9994
498,GP17-OCE_3_27,"M00001,M00002,M00003,M00346,M00394",0.001888241846227365,-67.0003,-115.0079
499,GP17-OCE_3_32,"M00001,M00002,M00003,M00346,M00394",0.0015677330013774801,-59.9984,-82.4956
500,GP17-OCE_3_33,"M00001,M00002,M00003,M00346,M00394",0.0015481643462225822,-57.0001,-78.9996
501,GP17-OCE_3_35,"M00001,M00002,M00003,M00346,M00394",0.0016222746922399116,-54.3512,-76.5493
